transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp
T008761,A00286,30587,Jewelry,UPI,Chennai,2023-12-13 06:00:00
T008762,A00239,117375,Gambling,Credit,Ahmedabad,2023-10-28 14:00:00
T008763,A00020,4967,Electronics,Online,Kolkata,2023-04-10 19:00:00
T008764,A00188,74699,Restaurants,UPI,Pune,2023-11-16 15:00:00
T008765,A00082,56084,Clothing,UPI,Kolkata,2023-08-18 18:00:00
T008766,A00363,47555,Education,UPI,Pune,2023-03-12 22:00:00
T008767,A00202,61238,Gambling,Credit,Bangalore,2023-12-30 09:00:00
T008768,A00408,118208,Electronics,Debit,Pune,2023-06-03 02:00:00
T008769,A00132,81874,Electronics,Credit,Chennai,2023-12-20 22:00:00
T008770,A00037,8282,Clothing,Online,Mumbai,2023-06-27 03:00:00
T008771,A00132,98372,Travel,Credit,Chennai,2023-01-01 13:00:00
T008772,A00077,9292,Gambling,Online,Chennai,2023-10-27 11:00:00
T008773,A00089,77259,Travel,Online,Kolkata,2023-04-27 19:00:00
T008774,A00461,40356,Groceries,Online,Bangalore,2023-02-07 00:00:00
T008775,A00402,5197,Groceries,Credit,Chennai,2023-07-09 04:00:00
T008776,A00253,116181,Jewelry,Online,Hyderabad,2023-12-04 02:00:00
T008777,A00344,67507,Jewelry,Online,Jaipur,2023-04-01 09:00:00
T008778,A00194,148645,Gambling,UPI,Jaipur,2023-06-02 03:00:00
T008779,A00176,78809,Education,UPI,Coimbatore,2023-12-01 01:00:00
T008780,A00033,147175,Electronics,Credit,Chennai,2023-12-10 08:00:00
T008781,A00058,118954,Groceries,UPI,Hyderabad,2023-01-08 12:00:00
T008782,A00467,27808,Gambling,UPI,Pune,2023-06-11 14:00:00
T008783,A00201,37407,Gambling,Debit,Pune,2023-05-25 08:00:00
T008784,A00028,43624,Education,Credit,Coimbatore,2023-01-23 01:00:00
T008785,A00035,67029,Groceries,Credit,Delhi,2023-08-29 11:00:00
T008786,A00487,63904,Groceries,UPI,Delhi,2023-07-14 23:00:00
T008787,A00125,27768,Gambling,Credit,Bangalore,2023-11-27 20:00:00
T008788,A00394,11037,Travel,Credit,Bangalore,2023-02-23 14:00:00
T008789,A00321,17204,Gambling,Credit,Chennai,2023-04-02 06:00:00
T008790,A00042,4426,Gambling,Credit,Ahmedabad,2023-12-20 13:00:00
T008791,A00085,69233,Restaurants,UPI,Coimbatore,2023-03-07 01:00:00
T008792,A00393,37827,Healthcare,Debit,Delhi,2023-08-23 12:00:00
T008793,A00188,40626,Travel,UPI,Pune,2023-04-19 19:00:00
T008794,A00111,28441,Gambling,Debit,Chennai,2023-10-01 08:00:00
T008795,A00271,60593,Electronics,Credit,Jaipur,2023-01-28 12:00:00
T008796,A00483,65395,Groceries,Online,Hyderabad,2023-05-13 10:00:00
T008797,A00441,111933,Healthcare,Credit,Coimbatore,2023-05-22 05:00:00
T008798,A00325,32800,Gambling,Credit,Ahmedabad,2023-05-08 15:00:00
T008799,A00105,6343,Education,Online,Ahmedabad,2023-09-24 17:00:00
T008800,A00406,39160,Travel,Credit,Delhi,2023-12-05 15:00:00
T008801,A00320,81380,Healthcare,Credit,Delhi,2023-04-29 08:00:00
T008802,A00041,130302,Jewelry,Online,Delhi,2023-09-20 21:00:00
T008803,A00215,25070,Groceries,Credit,Coimbatore,2023-10-27 16:00:00
T008804,A00071,475,Jewelry,Credit,Hyderabad,2023-09-10 06:00:00
T008805,A00056,104150,Restaurants,Debit,Delhi,2023-09-14 02:00:00
T008806,A00407,149695,Gambling,UPI,Pune,2023-10-01 09:00:00
T008807,A00236,92412,Education,Credit,Bangalore,2023-12-23 16:00:00
T008808,A00281,90624,Education,Credit,Jaipur,2023-01-23 10:00:00
T008809,A00475,137517,Education,Credit,Kolkata,2023-05-02 23:00:00
T008810,A00105,80110,Travel,Debit,Ahmedabad,2023-04-10 17:00:00
T008811,A00390,63355,Restaurants,Credit,Pune,2023-02-07 08:00:00
T008812,A00375,39023,Gambling,UPI,Kolkata,2023-10-14 03:00:00
T008813,A00162,88298,Travel,Online,Bangalore,2023-09-22 09:00:00
T008814,A00191,15371,Travel,Debit,Bangalore,2023-04-09 16:00:00
T008815,A00009,129204,Healthcare,Online,Chennai,2023-07-09 23:00:00
T008816,A00060,148934,Travel,Debit,Mumbai,2023-11-19 19:00:00
T008817,A00381,115881,Groceries,Credit,Jaipur,2023-04-10 04:00:00
T008818,A00305,62130,Travel,Debit,Mumbai,2023-01-01 14:00:00
T008819,A00225,23619,Travel,Credit,Pune,2023-05-11 15:00:00
T008820,A00307,131882,Travel,Online,Bangalore,2023-04-05 21:00:00
T008821,A00188,28126,Clothing,Online,Hyderabad,2023-12-08 18:00:00
T008822,A00070,89481,Education,UPI,Kolkata,2023-03-11 00:00:00
T008823,A00293,118274,Travel,UPI,Jaipur,2023-03-11 04:00:00
T008824,A00287,4992,Electronics,Debit,Coimbatore,2023-03-15 11:00:00
T008825,A00482,118287,Travel,Debit,Coimbatore,2023-12-30 21:00:00
T008826,A00169,36095,Education,Credit,Chennai,2023-03-05 17:00:00
T008827,A00062,148286,Healthcare,Online,Jaipur,2023-11-24 17:00:00
T008828,A00349,128935,Gambling,Online,Chennai,2023-09-01 06:00:00
T008829,A00442,88440,Education,Debit,Jaipur,2023-10-15 22:00:00
T008830,A00014,105836,Jewelry,Online,Chennai,2023-04-20 01:00:00
T008831,A00164,125320,Electronics,UPI,Ahmedabad,2023-04-25 18:00:00
T008832,A00420,17951,Groceries,Debit,Chennai,2023-12-04 13:00:00
T008833,A00245,34426,Clothing,UPI,Ahmedabad,2023-03-01 10:00:00
T008834,A00335,43579,Restaurants,Credit,Coimbatore,2023-12-03 03:00:00
T008835,A00008,38125,Education,UPI,Hyderabad,2023-08-06 00:00:00
T008836,A00154,23465,Travel,Debit,Jaipur,2023-09-17 06:00:00
T008837,A00036,71160,Electronics,UPI,Jaipur,2023-11-22 08:00:00
T008838,A00048,111048,Travel,UPI,Jaipur,2023-03-27 21:00:00
T008839,A00085,68510,Electronics,Debit,Coimbatore,2023-04-17 19:00:00
T008840,A00028,106425,Education,Credit,Ahmedabad,2023-04-27 19:00:00
T008841,A00196,126626,Gambling,UPI,Hyderabad,2023-09-16 17:00:00
T008842,A00446,72593,Travel,Debit,Kolkata,2023-04-06 13:00:00
T008843,A00208,19176,Electronics,UPI,Chennai,2023-03-09 17:00:00
T008844,A00470,11361,Jewelry,UPI,Pune,2023-08-31 01:00:00
T008845,A00204,78347,Jewelry,Online,Pune,2023-01-24 19:00:00
T008846,A00464,39634,Electronics,UPI,Jaipur,2023-11-05 07:00:00
T008847,A00307,10190,Gambling,Credit,Delhi,2023-04-11 00:00:00
T008848,A00104,32871,Clothing,UPI,Mumbai,2023-12-24 06:00:00
T008849,A00230,78392,Healthcare,Debit,Pune,2023-08-31 21:00:00
T008850,A00426,70395,Travel,Debit,Chennai,2023-02-15 03:00:00
T008851,A00101,93837,Healthcare,Online,Delhi,2023-03-23 05:00:00
T008852,A00029,138533,Jewelry,Online,Chennai,2023-08-19 10:00:00
T008853,A00127,51659,Healthcare,UPI,Mumbai,2023-08-05 18:00:00
T008854,A00338,133739,Groceries,Online,Bangalore,2023-08-15 06:00:00
T008855,A00010,75813,Gambling,Credit,Bangalore,2023-05-26 17:00:00
T008856,A00106,36017,Clothing,Online,Hyderabad,2023-08-18 00:00:00
T008857,A00167,105242,Travel,Debit,Jaipur,2023-07-25 10:00:00
T008858,A00466,88248,Electronics,Online,Mumbai,2023-05-22 10:00:00
T008859,A00257,87635,Restaurants,Credit,Coimbatore,2023-02-02 05:00:00
T008860,A00295,123058,Gambling,Credit,Mumbai,2023-11-21 17:00:00
T008861,A00277,122261,Groceries,Online,Pune,2023-04-19 05:00:00
T008862,A00065,1705,Electronics,Online,Ahmedabad,2023-11-29 13:00:00
T008863,A00271,110847,Electronics,Online,Jaipur,2023-05-08 13:00:00
T008864,A00388,72920,Education,Debit,Jaipur,2023-05-19 13:00:00
T008865,A00188,54821,Travel,Debit,Coimbatore,2023-02-28 11:00:00
T008866,A00317,46129,Travel,Credit,Kolkata,2023-05-19 08:00:00
T008867,A00404,17836,Gambling,Online,Pune,2023-10-29 15:00:00
T008868,A00138,134906,Clothing,UPI,Coimbatore,2023-10-05 01:00:00
T008869,A00343,7631,Education,Credit,Ahmedabad,2023-11-06 04:00:00
T008870,A00105,33286,Clothing,Debit,Ahmedabad,2023-10-25 11:00:00
T008871,A00034,45177,Restaurants,Credit,Mumbai,2023-02-06 05:00:00
T008872,A00380,41320,Education,Debit,Pune,2023-09-26 10:00:00
T008873,A00110,84127,Healthcare,UPI,Ahmedabad,2023-02-10 13:00:00
T008874,A00432,71942,Gambling,Online,Pune,2023-02-19 12:00:00
T008875,A00033,48341,Healthcare,Online,Mumbai,2023-08-03 11:00:00
T008876,A00354,135463,Groceries,Online,Coimbatore,2023-05-24 11:00:00
T008877,A00231,80596,Restaurants,UPI,Bangalore,2023-08-25 20:00:00
T008878,A00317,74732,Restaurants,UPI,Kolkata,2023-02-25 01:00:00
T008879,A00266,100630,Electronics,UPI,Kolkata,2023-03-26 07:00:00
T008880,A00182,40528,Electronics,UPI,Ahmedabad,2023-10-08 20:00:00
T008881,A00340,12712,Education,Debit,Delhi,2023-08-16 20:00:00
T008882,A00065,58369,Gambling,Credit,Ahmedabad,2023-01-19 06:00:00
T008883,A00333,56773,Jewelry,UPI,Bangalore,2023-01-07 20:00:00
T008884,A00001,77307,Restaurants,Debit,Coimbatore,2023-08-25 14:00:00
T008885,A00133,50867,Clothing,Credit,Mumbai,2023-11-23 11:00:00
T008886,A00080,48001,Clothing,Credit,Coimbatore,2023-05-20 01:00:00
T008887,A00271,34811,Travel,UPI,Jaipur,2023-05-20 14:00:00
T008888,A00241,51622,Gambling,UPI,Delhi,2023-02-11 03:00:00
T008889,A00028,106637,Electronics,Credit,Coimbatore,2023-04-16 09:00:00
T008890,A00223,144033,Jewelry,Credit,Delhi,2023-07-12 04:00:00
T008891,A00023,24318,Jewelry,Debit,Ahmedabad,2023-06-10 05:00:00
T008892,A00496,128549,Groceries,UPI,Chennai,2023-08-28 20:00:00
T008893,A00109,8732,Jewelry,Credit,Kolkata,2023-12-04 17:00:00
T008894,A00107,29984,Restaurants,Credit,Delhi,2023-02-25 06:00:00
T008895,A00145,47488,Restaurants,Online,Bangalore,2023-12-09 11:00:00
T008896,A00369,41163,Clothing,UPI,Bangalore,2023-10-16 12:00:00
T008897,A00354,131482,Education,Debit,Coimbatore,2023-07-11 09:00:00
T008898,A00397,34775,Clothing,Debit,Chennai,2023-10-05 14:00:00
T008899,A00398,9999,Restaurants,Online,Pune,2023-01-09 01:00:00
T008900,A00139,116479,Clothing,UPI,Jaipur,2023-04-14 17:00:00
T008901,A00284,105736,Healthcare,Debit,Pune,2023-09-24 17:00:00
T008902,A00298,4602,Healthcare,Online,Ahmedabad,2023-12-13 00:00:00
T008903,A00480,148136,Healthcare,Debit,Jaipur,2023-03-14 09:00:00
T008904,A00099,51267,Travel,Debit,Kolkata,2023-03-27 21:00:00
T008905,A00317,128157,Jewelry,Online,Kolkata,2023-09-19 19:00:00
T008906,A00123,72498,Clothing,Credit,Delhi,2023-10-13 00:00:00
T008907,A00320,4155,Healthcare,Credit,Delhi,2023-05-29 07:00:00
T008908,A00287,149416,Electronics,Debit,Chennai,2023-08-16 13:00:00
T008909,A00081,11976,Healthcare,UPI,Coimbatore,2023-11-13 15:00:00
T008910,A00495,105822,Gambling,UPI,Hyderabad,2023-06-11 19:00:00
T008911,A00457,123166,Electronics,UPI,Pune,2023-05-16 11:00:00
T008912,A00010,12319,Gambling,Online,Bangalore,2023-07-30 13:00:00
T008913,A00008,108218,Electronics,Debit,Hyderabad,2023-05-06 14:00:00
T008914,A00405,149446,Clothing,Online,Kolkata,2023-02-17 00:00:00
T008915,A00205,94797,Travel,UPI,Ahmedabad,2023-10-14 01:00:00
T008916,A00315,48208,Groceries,Online,Bangalore,2023-09-27 16:00:00
T008917,A00434,74107,Education,Credit,Chennai,2023-11-06 00:00:00
T008918,A00197,33722,Clothing,UPI,Bangalore,2023-03-12 16:00:00
T008919,A00198,96166,Groceries,UPI,Delhi,2023-12-13 20:00:00
T008920,A00030,29776,Gambling,Credit,Hyderabad,2023-11-05 15:00:00
T008921,A00479,16881,Groceries,Credit,Bangalore,2023-10-29 21:00:00
T008922,A00401,81063,Clothing,Debit,Mumbai,2023-07-14 09:00:00
T008923,A00459,3603,Jewelry,Online,Hyderabad,2023-06-25 20:00:00
T008924,A00020,32717,Restaurants,Debit,Ahmedabad,2023-11-12 14:00:00
T008925,A00048,77699,Education,Debit,Jaipur,2023-09-15 02:00:00
T008926,A00457,53047,Jewelry,Debit,Pune,2023-01-13 23:00:00
T008927,A00130,33499,Travel,Debit,Delhi,2023-08-15 10:00:00
T008928,A00293,81908,Education,Credit,Coimbatore,2023-01-17 17:00:00
T008929,A00385,117824,Clothing,Credit,Hyderabad,2023-08-20 10:00:00
T008930,A00132,13084,Healthcare,Online,Chennai,2023-03-08 12:00:00
T008931,A00356,62986,Healthcare,Online,Chennai,2023-01-06 01:00:00
T008932,A00054,1027,Restaurants,Online,Bangalore,2023-02-01 06:00:00
T008933,A00378,59471,Groceries,Credit,Jaipur,2023-01-05 09:00:00
T008934,A00281,91877,Restaurants,UPI,Jaipur,2023-10-16 22:00:00
T008935,A00387,106673,Education,UPI,Mumbai,2023-05-15 22:00:00
T008936,A00265,93453,Groceries,Online,Ahmedabad,2023-02-21 20:00:00
T008937,A00470,148617,Clothing,UPI,Coimbatore,2023-12-11 11:00:00
T008938,A00215,105114,Healthcare,Debit,Bangalore,2023-10-14 01:00:00
T008939,A00460,146458,Clothing,Online,Jaipur,2023-05-17 18:00:00
T008940,A00458,94478,Electronics,UPI,Pune,2023-04-05 19:00:00
T008941,A00290,21221,Groceries,Debit,Mumbai,2023-06-08 16:00:00
T008942,A00043,50951,Education,Debit,Mumbai,2023-12-27 04:00:00
T008943,A00074,115079,Clothing,Debit,Ahmedabad,2023-02-01 21:00:00
T008944,A00350,17064,Jewelry,Debit,Kolkata,2023-07-10 22:00:00
T008945,A00278,4300,Clothing,UPI,Bangalore,2023-04-24 03:00:00
T008946,A00326,97230,Healthcare,Credit,Hyderabad,2023-03-04 09:00:00
T008947,A00242,141659,Education,Debit,Chennai,2023-04-29 06:00:00
T008948,A00130,138242,Healthcare,Online,Bangalore,2023-09-09 12:00:00
T008949,A00350,124109,Travel,UPI,Kolkata,2023-07-31 02:00:00
T008950,A00194,71616,Electronics,Debit,Coimbatore,2023-01-21 09:00:00
T008951,A00032,102329,Gambling,Online,Bangalore,2023-09-23 14:00:00
T008952,A00106,44052,Healthcare,Debit,Bangalore,2023-03-22 15:00:00
T008953,A00400,63059,Electronics,Credit,Ahmedabad,2023-04-25 13:00:00
T008954,A00204,122140,Gambling,Debit,Ahmedabad,2023-11-22 12:00:00
T008955,A00001,68881,Jewelry,Credit,Coimbatore,2023-11-08 00:00:00
T008956,A00245,26492,Education,Online,Ahmedabad,2023-11-21 01:00:00
T008957,A00072,37356,Education,UPI,Pune,2023-12-17 17:00:00
T008958,A00432,101539,Electronics,Debit,Pune,2023-09-19 22:00:00
T008959,A00306,31815,Groceries,Credit,Pune,2023-06-22 21:00:00
T008960,A00397,119298,Jewelry,Online,Delhi,2023-09-01 16:00:00
T008961,A00015,6646,Gambling,Debit,Mumbai,2023-11-16 00:00:00
T008962,A00053,132308,Restaurants,Debit,Hyderabad,2023-04-08 17:00:00
T008963,A00428,88228,Education,Debit,Chennai,2023-08-20 05:00:00
T008964,A00008,149307,Groceries,Credit,Hyderabad,2023-10-06 08:00:00
T008965,A00330,39412,Jewelry,UPI,Jaipur,2023-03-12 18:00:00
T008966,A00046,79856,Travel,Online,Ahmedabad,2023-10-19 00:00:00
T008967,A00325,15548,Travel,Credit,Ahmedabad,2023-09-09 13:00:00
T008968,A00114,113498,Gambling,UPI,Kolkata,2023-08-08 00:00:00
T008969,A00147,43951,Electronics,Online,Jaipur,2023-09-30 23:00:00
T008970,A00495,80632,Clothing,Credit,Pune,2023-01-12 14:00:00
T008971,A00166,39368,Education,Credit,Mumbai,2023-03-03 04:00:00
T008972,A00379,37841,Restaurants,UPI,Mumbai,2023-04-07 14:00:00
T008973,A00139,148307,Gambling,Online,Bangalore,2023-07-09 00:00:00
T008974,A00117,848,Clothing,UPI,Chennai,2023-08-11 19:00:00
T008975,A00299,82286,Clothing,UPI,Delhi,2023-09-05 11:00:00
T008976,A00276,130995,Education,Credit,Bangalore,2023-03-16 07:00:00
T008977,A00404,111097,Education,UPI,Pune,2023-10-04 06:00:00
T008978,A00277,42248,Clothing,Debit,Pune,2023-05-15 10:00:00
T008979,A00338,22397,Clothing,Debit,Bangalore,2023-04-28 11:00:00
T008980,A00313,63260,Gambling,Debit,Chennai,2023-06-15 10:00:00
T008981,A00178,39677,Groceries,Debit,Chennai,2023-01-18 16:00:00
T008982,A00330,52472,Travel,Online,Coimbatore,2023-03-29 17:00:00
T008983,A00354,54781,Education,UPI,Mumbai,2023-04-13 22:00:00
T008984,A00154,148258,Education,UPI,Jaipur,2023-09-03 14:00:00
T008985,A00414,9990,Healthcare,Debit,Kolkata,2023-06-08 02:00:00
T008986,A00201,113646,Gambling,Online,Ahmedabad,2023-05-01 11:00:00
T008987,A00366,33068,Education,UPI,Pune,2023-05-12 03:00:00
T008988,A00115,147367,Clothing,Debit,Ahmedabad,2023-06-18 19:00:00
T008989,A00159,47423,Education,Credit,Coimbatore,2023-06-02 03:00:00
T008990,A00042,78780,Healthcare,UPI,Ahmedabad,2023-11-26 05:00:00
T008991,A00247,72791,Groceries,Credit,Ahmedabad,2023-02-18 22:00:00
T008992,A00068,75837,Education,UPI,Kolkata,2023-05-03 21:00:00
T008993,A00445,134677,Healthcare,UPI,Ahmedabad,2023-12-26 12:00:00
T008994,A00445,60544,Healthcare,UPI,Bangalore,2023-09-12 20:00:00
T008995,A00326,7180,Gambling,Credit,Hyderabad,2023-01-10 18:00:00
T008996,A00334,144579,Education,Online,Mumbai,2023-11-26 16:00:00
T008997,A00196,72289,Healthcare,Credit,Bangalore,2023-07-18 18:00:00
T008998,A00090,62903,Electronics,Debit,Hyderabad,2023-08-02 16:00:00
T008999,A00111,124691,Gambling,Online,Bangalore,2023-07-22 08:00:00
T009000,A00368,126330,Healthcare,Credit,Chennai,2023-12-06 23:00:00
T009001,A00359,45194,Gambling,Credit,Ahmedabad,2023-04-14 02:00:00
T009002,A00145,147624,Education,Debit,Bangalore,2023-01-10 10:00:00
T009003,A00275,11483,Travel,Credit,Ahmedabad,2023-09-14 16:00:00
T009004,A00179,55572,Healthcare,Online,Coimbatore,2023-07-20 01:00:00
T009005,A00241,134190,Electronics,Credit,Delhi,2023-08-12 05:00:00
T009006,A00326,2753,Travel,Online,Hyderabad,2023-11-11 12:00:00
T009007,A00319,63668,Groceries,Debit,Chennai,2023-06-16 11:00:00
T009008,A00477,25016,Travel,Online,Delhi,2023-02-28 18:00:00
T009009,A00331,139784,Jewelry,Credit,Jaipur,2023-07-18 12:00:00
T009010,A00464,84295,Groceries,Debit,Bangalore,2023-02-25 17:00:00
T009011,A00414,98876,Clothing,Online,Kolkata,2023-08-14 20:00:00
T009012,A00153,81635,Gambling,Online,Delhi,2023-01-05 21:00:00
T009013,A00104,112929,Groceries,UPI,Mumbai,2023-03-19 20:00:00
T009014,A00075,111558,Clothing,UPI,Jaipur,2023-03-29 09:00:00
T009015,A00128,128056,Healthcare,Credit,Kolkata,2023-03-17 13:00:00
T009016,A00199,40685,Education,UPI,Delhi,2023-12-30 22:00:00
T009017,A00154,24669,Jewelry,Credit,Jaipur,2023-04-09 22:00:00
T009018,A00056,97302,Restaurants,Debit,Delhi,2023-03-05 14:00:00
T009019,A00278,54968,Jewelry,Online,Bangalore,2023-10-23 07:00:00
T009020,A00345,8096,Jewelry,Debit,Coimbatore,2023-05-31 14:00:00
T009021,A00019,30537,Jewelry,Debit,Bangalore,2023-03-31 13:00:00
T009022,A00159,64902,Healthcare,UPI,Coimbatore,2023-05-18 13:00:00
T009023,A00026,19871,Restaurants,Online,Ahmedabad,2023-12-24 11:00:00
T009024,A00426,50109,Restaurants,Debit,Ahmedabad,2023-06-03 08:00:00
T009025,A00169,131303,Education,Online,Chennai,2023-05-17 18:00:00
T009026,A00484,19399,Healthcare,Online,Chennai,2023-04-23 08:00:00
T009027,A00023,34793,Restaurants,Debit,Ahmedabad,2023-06-22 23:00:00
T009028,A00047,135549,Gambling,Online,Hyderabad,2023-02-24 09:00:00
T009029,A00013,23119,Education,Credit,Ahmedabad,2023-01-30 20:00:00
T009030,A00217,11863,Gambling,Online,Delhi,2023-09-01 13:00:00
T009031,A00322,5594,Travel,Credit,Pune,2023-08-28 22:00:00
T009032,A00194,11663,Jewelry,Credit,Coimbatore,2023-06-02 07:00:00
T009033,A00144,33533,Electronics,Credit,Mumbai,2023-09-22 23:00:00
T009034,A00073,30094,Healthcare,Debit,Mumbai,2023-12-21 09:00:00
T009035,A00156,88718,Jewelry,Credit,Coimbatore,2023-04-06 00:00:00
T009036,A00077,120229,Gambling,Online,Coimbatore,2023-04-20 06:00:00
T009037,A00419,62673,Clothing,UPI,Coimbatore,2023-06-30 22:00:00
T009038,A00169,18130,Education,UPI,Chennai,2023-04-14 17:00:00
T009039,A00461,78394,Electronics,UPI,Bangalore,2023-03-22 02:00:00
T009040,A00287,62052,Restaurants,Credit,Chennai,2023-09-19 14:00:00
T009041,A00085,1263,Electronics,Debit,Coimbatore,2023-12-05 03:00:00
T009042,A00416,23317,Gambling,Credit,Ahmedabad,2023-12-02 09:00:00
T009043,A00182,80031,Jewelry,UPI,Coimbatore,2023-06-17 21:00:00
T009044,A00482,79130,Education,Online,Coimbatore,2023-05-08 15:00:00
T009045,A00456,37920,Gambling,Credit,Ahmedabad,2023-12-15 00:00:00
T009046,A00315,104317,Gambling,UPI,Bangalore,2023-06-12 04:00:00
T009047,A00297,12290,Travel,Online,Coimbatore,2023-03-14 09:00:00
T009048,A00112,46063,Restaurants,Debit,Kolkata,2023-06-25 20:00:00
T009049,A00450,14312,Restaurants,Online,Hyderabad,2023-10-23 00:00:00
T009050,A00230,53738,Restaurants,Debit,Pune,2023-05-22 11:00:00
T009051,A00096,32894,Travel,Online,Kolkata,2023-04-13 06:00:00
T009052,A00438,89931,Groceries,Debit,Coimbatore,2023-07-26 13:00:00
T009053,A00168,84690,Electronics,Debit,Kolkata,2023-04-06 07:00:00
T009054,A00378,71546,Clothing,Debit,Jaipur,2023-12-06 14:00:00
T009055,A00156,49378,Jewelry,Credit,Jaipur,2023-09-20 04:00:00
T009056,A00421,83499,Groceries,Online,Jaipur,2023-12-29 08:00:00
T009057,A00105,125308,Clothing,Debit,Mumbai,2023-06-05 13:00:00
T009058,A00193,46574,Jewelry,Online,Chennai,2023-08-02 01:00:00
T009059,A00489,45849,Gambling,Credit,Pune,2023-05-06 05:00:00
T009060,A00330,12506,Electronics,UPI,Coimbatore,2023-07-19 14:00:00
T009061,A00439,70509,Restaurants,UPI,Bangalore,2023-01-01 10:00:00
T009062,A00132,80661,Groceries,Debit,Chennai,2023-08-06 13:00:00
T009063,A00355,128467,Travel,Credit,Coimbatore,2023-06-03 05:00:00
T009064,A00382,111076,Electronics,Online,Ahmedabad,2023-11-02 14:00:00
T009065,A00138,71737,Healthcare,Debit,Mumbai,2023-08-04 04:00:00
T009066,A00431,100009,Gambling,UPI,Chennai,2023-10-13 20:00:00
T009067,A00331,87297,Groceries,Credit,Pune,2023-12-04 17:00:00
T009068,A00270,147354,Electronics,UPI,Mumbai,2023-01-12 20:00:00
T009069,A00038,61625,Restaurants,Credit,Delhi,2023-09-30 15:00:00
T009070,A00396,35276,Clothing,UPI,Mumbai,2023-08-21 02:00:00
T009071,A00045,126033,Education,Debit,Jaipur,2023-08-27 19:00:00
T009072,A00401,134011,Groceries,Debit,Mumbai,2023-11-14 03:00:00
T009073,A00464,70090,Jewelry,Debit,Bangalore,2023-04-12 11:00:00
T009074,A00163,121658,Education,UPI,Kolkata,2023-11-10 11:00:00
T009075,A00450,145386,Education,Online,Hyderabad,2023-02-12 21:00:00
T009076,A00331,93424,Gambling,UPI,Jaipur,2023-10-02 08:00:00
T009077,A00253,146629,Jewelry,UPI,Chennai,2023-12-04 03:00:00
T009078,A00169,38962,Healthcare,Online,Chennai,2023-07-05 11:00:00
T009079,A00451,89653,Clothing,Debit,Jaipur,2023-05-04 14:00:00
T009080,A00285,119188,Travel,UPI,Chennai,2023-11-20 03:00:00
T009081,A00274,133148,Restaurants,UPI,Bangalore,2023-01-24 01:00:00
T009082,A00020,11021,Education,Debit,Delhi,2023-01-12 03:00:00
T009083,A00239,123994,Education,UPI,Coimbatore,2023-10-25 07:00:00
T009084,A00270,94948,Restaurants,Online,Jaipur,2023-02-21 16:00:00
T009085,A00418,62663,Electronics,Credit,Pune,2023-06-23 07:00:00
T009086,A00433,31809,Groceries,UPI,Coimbatore,2023-04-14 17:00:00
T009087,A00310,3544,Clothing,Online,Coimbatore,2023-11-24 10:00:00
T009088,A00031,33626,Electronics,Debit,Bangalore,2023-08-13 18:00:00
T009089,A00314,19578,Travel,Credit,Mumbai,2023-12-27 21:00:00
T009090,A00104,63432,Gambling,Debit,Mumbai,2023-05-17 23:00:00
T009091,A00170,4479,Education,Debit,Chennai,2023-03-26 03:00:00
T009092,A00186,147668,Restaurants,Debit,Jaipur,2023-08-10 09:00:00
T009093,A00128,51672,Restaurants,Credit,Delhi,2023-06-29 21:00:00
T009094,A00210,5383,Restaurants,Online,Delhi,2023-08-31 16:00:00
T009095,A00414,17305,Groceries,Online,Kolkata,2023-02-04 22:00:00
T009096,A00281,45346,Clothing,Online,Jaipur,2023-12-19 13:00:00
T009097,A00447,51071,Restaurants,Online,Chennai,2023-07-21 03:00:00
T009098,A00253,47696,Groceries,Credit,Chennai,2023-10-19 03:00:00
T009099,A00019,23115,Travel,Debit,Pune,2023-05-26 23:00:00
T009100,A00200,116681,Education,UPI,Mumbai,2023-11-23 00:00:00
T009101,A00220,141707,Groceries,Credit,Chennai,2023-03-28 11:00:00
T009102,A00136,92600,Jewelry,Debit,Ahmedabad,2023-02-24 16:00:00
T009103,A00223,98996,Electronics,UPI,Kolkata,2023-04-06 04:00:00
T009104,A00003,50639,Education,Debit,Delhi,2023-12-24 07:00:00
T009105,A00451,103476,Restaurants,Online,Kolkata,2023-04-28 00:00:00
T009106,A00236,91746,Clothing,Credit,Bangalore,2023-09-29 17:00:00
T009107,A00342,77937,Jewelry,Credit,Delhi,2023-09-22 19:00:00
T009108,A00465,119921,Gambling,UPI,Pune,2023-06-04 23:00:00
T009109,A00228,13395,Healthcare,Credit,Coimbatore,2023-07-18 19:00:00
T009110,A00401,42123,Education,Debit,Mumbai,2023-04-23 08:00:00
T009111,A00142,101509,Jewelry,Debit,Coimbatore,2023-08-30 12:00:00
T009112,A00499,44365,Gambling,UPI,Mumbai,2023-02-03 16:00:00
T009113,A00009,51155,Healthcare,UPI,Hyderabad,2023-05-18 05:00:00
T009114,A00190,3461,Education,UPI,Mumbai,2023-05-25 03:00:00
T009115,A00350,28726,Healthcare,UPI,Kolkata,2023-04-11 19:00:00
T009116,A00405,28488,Gambling,Online,Kolkata,2023-06-26 00:00:00
T009117,A00460,85018,Healthcare,Debit,Jaipur,2023-11-12 11:00:00
T009118,A00165,17825,Education,Debit,Ahmedabad,2023-09-23 03:00:00
T009119,A00480,100265,Gambling,Debit,Jaipur,2023-07-10 07:00:00
T009120,A00139,133627,Gambling,Debit,Jaipur,2023-05-27 20:00:00
T009121,A00276,3892,Electronics,Online,Bangalore,2023-10-09 07:00:00
