transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp,fraud_flag,customer_id,account_type,balance,account_open_date,age,occupation,annual_income,city,hour_of_day,is_night_transaction,is_weekend,transaction_frequency,avg_spending,std_spending,amount_zscore,location_deviation,is_high_risk_merchant,amount_to_balance_ratio,txn_to_monthly_income_ratio,account_age_days
T007878,A00357,66673,Jewelry,Online,Jaipur,2023-07-04 17:00:00,0,C0357,Savings,266486,2021-04-14,22,Accountant,888365,Jaipur,17,0,0,26,83504.69230769231,46592.77767617572,-0.36125110257804743,0,1,0.2501923170736284,0.900616300732244,811
T007879,A00246,68969,Clothing,UPI,Bangalore,2023-08-01 10:00:00,1,C0246,Current,476256,2018-08-26,33,Lawyer,1176906,Bangalore,10,0,0,32,77233.375,44203.228957191975,-0.18696315167390878,0,0,0.14481466939068613,0.7032235369689678,1801
T007880,A00444,109137,Travel,Debit,Coimbatore,2023-02-17 05:00:00,0,C0444,Current,492949,2018-10-11,53,Manager,1605289,Coimbatore,5,1,0,23,80758.91304347826,48334.701687967645,0.5871162118620489,0,0,0.22139567907495689,0.815830669742333,1590
T007881,A00353,100343,Healthcare,Credit,Ahmedabad,2023-01-15 17:00:00,0,C0353,Current,187684,2021-08-30,34,Salesperson,1966471,Ahmedabad,17,0,1,16,79453.0625,53926.28489270484,0.3873795041057241,0,0,0.5346351599754908,0.6123232938599145,503
T007882,A00111,15655,Gambling,Debit,Coimbatore,2023-03-30 01:00:00,1,C0111,Salary,326497,2021-12-20,61,Businessman,601953,Coimbatore,1,1,0,24,70688.45833333333,44161.29277307779,-1.246192194058313,0,1,0.04794822632910462,0.3120841660395413,465
T007883,A00006,18963,Healthcare,UPI,Mumbai,2023-11-11 19:00:00,0,C0006,Current,22347,2022-11-11,42,Salesperson,1615352,Mumbai,19,0,1,19,73642.63157894737,47287.65434281568,-1.1563193890427077,0,0,0.8485323071415787,0.14087084424942675,365
T007884,A00236,126841,Travel,Credit,Jaipur,2023-09-08 10:00:00,0,C0236,Salary,450377,2019-05-23,44,Lawyer,895603,Bangalore,10,0,0,19,71390.63157894737,37928.20185445496,1.4619825277727885,1,0,0.2816323177419856,1.6995164151973587,1569
T007885,A00127,97311,Education,UPI,Delhi,2023-06-03 13:00:00,0,C0127,Salary,125575,2019-01-06,36,Teacher,907812,Delhi,13,0,1,24,69455.70833333333,43902.106847016854,0.6344864442094409,0,0,0.7749171816270625,1.2863147876432566,1609
T007886,A00104,114192,Gambling,UPI,Bangalore,2023-05-14 14:00:00,0,C0104,Salary,291166,2022-11-19,33,Accountant,1066641,Mumbai,14,0,1,26,78015.34615384616,45215.890706646314,0.8000871658342941,1,1,0.3921873014455622,1.284690912875091,176
T007887,A00237,121308,Education,UPI,Chennai,2023-02-16 05:00:00,0,C0237,Savings,494934,2019-04-21,52,Salesperson,688349,Coimbatore,5,1,0,31,74981.3870967742,36378.748255611565,1.2734526371747752,1,0,0.24509885136432058,2.1147644581455047,1397
T007888,A00403,5303,Restaurants,Credit,Coimbatore,2023-12-17 18:00:00,0,C0403,Current,287017,2022-11-23,22,Manager,1278039,Coimbatore,18,0,1,21,73177.38095238095,48298.35786595253,-1.4053144651575897,0,0,0.018476193130744414,0.04979190775868342,389
T007889,A00480,61282,Electronics,UPI,Jaipur,2023-05-10 10:00:00,0,C0480,Current,62775,2018-02-10,50,Salesperson,528504,Jaipur,10,0,0,32,71653.9375,42867.470756889095,-0.24195356798215484,0,0,0.9762010959602396,1.3914445302211524,1915
T007890,A00155,102462,Healthcare,Online,Mumbai,2023-06-14 00:00:00,0,C0155,Savings,109576,2019-06-13,51,Accountant,799097,Mumbai,0,1,0,20,74420.3,40588.57951132767,0.6908766046413124,0,0,0.9350684906504102,1.5386667701167691,1462
T007891,A00257,106419,Travel,Debit,Coimbatore,2023-12-19 13:00:00,0,C0257,Current,485743,2019-01-22,45,Lawyer,1113738,Coimbatore,13,0,0,17,70820.58823529411,40954.01503067011,0.8692288591984582,0,0,0.2190845383576534,1.1466143742962887,1792
T007892,A00235,147871,Electronics,Online,Ahmedabad,2023-06-08 14:00:00,0,C0235,Savings,171216,2018-01-08,46,Manager,1735434,Ahmedabad,14,0,0,19,78661.0,46973.75827227605,1.4733758282408458,0,0,0.8636467173236303,1.0224831367830756,1977
T007893,A00500,32393,Gambling,Online,Mumbai,2023-09-30 21:00:00,0,C0500,Savings,473780,2020-11-24,57,Engineer,1229168,Mumbai,21,0,1,15,61237.86666666667,42709.0829681574,-0.6753801454405501,0,1,0.06837125169645891,0.3162431823802767,1040
T007894,A00289,123200,Clothing,Debit,Chennai,2023-12-20 23:00:00,0,C0289,Current,182876,2020-10-09,33,Doctor,1517078,Chennai,23,1,0,20,78346.65,34681.20584055957,1.2933042237978976,0,0,0.6736768429053408,0.9745049364633855,1167
T007895,A00040,122427,Groceries,Debit,Jaipur,2023-08-03 12:00:00,0,C0040,Current,255497,2021-01-02,25,Salesperson,1244789,Jaipur,12,0,0,13,75696.84615384616,50938.77309876723,0.9173788649276431,0,0,0.47917009135100863,1.1802192982103794,943
T007896,A00288,87143,Gambling,Credit,Chennai,2023-03-22 12:00:00,0,C0288,Savings,412507,2021-02-06,54,Doctor,1448734,Delhi,12,0,0,22,83396.09090909091,43330.31420754615,0.08647315763652018,1,1,0.21125166057385553,0.7218136662769011,774
T007897,A00197,68821,Healthcare,Online,Bangalore,2023-03-27 00:00:00,0,C0197,Salary,94570,2019-01-11,53,Businessman,1407955,Bangalore,0,1,0,19,74318.26315789473,44124.9886104387,-0.12458389975865601,0,0,0.7277177993253746,0.5865613602707473,1536
T007898,A00273,17722,Groceries,Online,Ahmedabad,2023-11-27 14:00:00,0,C0273,Current,456495,2022-07-01,23,Manager,1041426,Ahmedabad,14,0,0,33,80470.45454545454,36375.37869913771,-1.725025464736729,0,0,0.03882180785811924,0.20420461943527432,514
T007899,A00382,136627,Clothing,Debit,Ahmedabad,2023-12-14 05:00:00,1,C0382,Current,170268,2020-08-25,25,Doctor,1333024,Ahmedabad,5,1,0,24,73507.0,43688.408464647844,1.4447768233781273,0,0,0.8024185259794795,1.2299283433756631,1206
T007900,A00264,137968,Gambling,UPI,Kolkata,2023-10-10 21:00:00,1,C0264,Salary,74519,2020-07-17,61,Engineer,615172,Kolkata,21,0,0,16,88281.375,48218.285033619075,1.0304519326093236,0,1,1.8514224369296832,2.6913058461698514,1180
T007901,A00057,58634,Clothing,Online,Bangalore,2023-08-29 15:00:00,1,C0057,Savings,407290,2021-04-20,27,Salesperson,1333255,Bangalore,15,0,0,22,100786.13636363637,30177.871570147705,-1.3967895736336071,0,0,0.14396095175194148,0.5277370045490173,861
T007902,A00298,127362,Jewelry,Credit,Ahmedabad,2023-02-09 11:00:00,0,C0298,Current,297985,2022-10-25,55,Lawyer,1320020,Ahmedabad,11,0,0,19,70367.68421052632,48282.185502468055,1.180441920686467,0,1,0.42740934137845404,1.1578188209269555,107
T007903,A00098,22523,Gambling,UPI,Chennai,2023-02-01 21:00:00,0,C0098,Savings,94818,2019-11-21,60,Accountant,1086275,Chennai,21,0,0,19,65923.94736842105,47474.786054720884,-0.9141894250644079,0,1,0.2375367806030437,0.24880992382223652,1168
T007904,A00137,27107,Education,Online,Jaipur,2023-10-26 20:00:00,0,C0137,Savings,431577,2019-05-05,58,Lawyer,1684418,Jaipur,20,0,0,22,70858.59090909091,45813.38420224782,-0.954995830824134,0,0,0.06280904031252751,0.1931135858201468,1635
T007905,A00376,93106,Gambling,UPI,Delhi,2023-07-28 23:00:00,0,C0376,Salary,244423,2020-12-06,64,Businessman,483675,Delhi,23,1,0,24,59691.916666666664,48706.08980397373,0.6860350208323892,0,1,0.38092004058521256,2.3099643355559003,964
T007906,A00087,113256,Jewelry,Online,Pune,2023-04-15 00:00:00,0,C0087,Current,293859,2022-04-29,22,Lawyer,535659,Pune,0,1,1,20,86615.65,40563.313008671685,0.656759717686393,0,1,0.3854080174232628,2.5371962386518288,351
T007907,A00419,96482,Electronics,UPI,Jaipur,2023-05-29 10:00:00,1,C0419,Current,112539,2018-05-22,43,Businessman,1875062,Jaipur,10,0,0,15,89097.53333333334,54017.79144856769,0.13670434256272176,0,0,0.8573129553936378,0.617464382511085,1833
T007908,A00242,116244,Restaurants,Online,Pune,2023-02-22 14:00:00,0,C0242,Savings,405195,2020-12-31,37,Accountant,1403894,Ahmedabad,14,0,0,22,66514.77272727272,51914.045185453586,0.9579147048756953,1,0,0.28688338483104475,0.9936134779406423,783
T007909,A00199,82642,Travel,Debit,Delhi,2023-09-24 09:00:00,1,C0199,Current,212888,2018-08-01,53,Businessman,1751238,Delhi,9,0,1,18,64217.666666666664,40800.66638584977,0.4515694219083428,0,0,0.3881929080412797,0.5662873921191751,1880
T007910,A00463,149893,Electronics,Debit,Bangalore,2023-07-30 10:00:00,0,C0463,Current,376602,2019-11-07,33,Accountant,416739,Bangalore,10,0,1,20,75020.7,38382.06494828981,1.9507105753916998,0,0,0.3980132925122742,4.316169113041976,1361
T007911,A00437,121088,Jewelry,Credit,Hyderabad,2023-08-14 10:00:00,1,C0437,Savings,38848,2018-03-24,31,Engineer,1296261,Jaipur,10,0,0,12,88819.75,53548.02592257296,0.6026039138521715,1,1,3.11688846559757,1.120959436409797,1969
T007912,A00310,135673,Restaurants,Online,Ahmedabad,2023-01-23 14:00:00,1,C0310,Current,20997,2021-11-06,51,Salesperson,1144193,Coimbatore,14,0,0,28,86815.64285714286,43848.69496619136,1.1142260261229577,1,0,6.461234403276502,1.4229033039006531,443
T007913,A00084,128811,Education,Credit,Kolkata,2023-10-05 16:00:00,0,C0084,Savings,478570,2022-10-19,28,Accountant,1537715,Kolkata,16,0,0,24,78541.04166666667,42421.46779380456,1.1850122343167722,0,0,0.2691575544694518,1.0052135798896413,351
T007914,A00242,138461,Healthcare,Debit,Ahmedabad,2023-11-18 19:00:00,0,C0242,Savings,405195,2020-12-31,37,Accountant,1403894,Ahmedabad,19,0,1,22,66514.77272727272,51914.045185453586,1.3858721087080061,0,0,0.34171363981875436,1.1835167042526002,1052
T007915,A00281,75796,Education,Online,Jaipur,2023-04-26 21:00:00,1,C0281,Current,322563,2019-06-28,35,Accountant,1383136,Jaipur,21,0,0,21,69389.47619047618,47993.69260081896,0.13348678674944248,0,0,0.23497972495380762,0.6576012770978414,1398
T007916,A00323,84043,Healthcare,Debit,Bangalore,2023-04-19 20:00:00,1,C0323,Current,222322,2022-05-15,44,Lawyer,1254652,Bangalore,20,0,0,25,82140.32,48565.465984689166,0.039177632941889924,0,0,0.37802206699261887,0.8038212986549259,339
T007917,A00252,7290,Travel,UPI,Coimbatore,2023-02-19 23:00:00,0,C0252,Salary,314001,2022-01-17,56,Doctor,841656,Coimbatore,23,1,1,10,74244.4,39326.98324786403,-1.7025053657945273,0,0,0.02321641263431443,0.10393795089680344,398
T007918,A00190,51778,Education,Debit,Mumbai,2023-10-21 00:00:00,0,C0190,Savings,328064,2019-06-16,58,Teacher,645266,Mumbai,0,1,1,22,74035.09090909091,42898.478453325006,-0.5188317094581193,0,0,0.15782847911237102,0.9629145189735706,1588
T007919,A00439,90556,Travel,UPI,Ahmedabad,2023-09-21 11:00:00,1,C0439,Savings,413595,2020-08-04,57,Engineer,692417,Delhi,11,0,0,29,66670.86206896552,44636.490273993266,0.5351034049590313,1,0,0.21894795887774543,1.5693895441619719,1143
T007920,A00430,142432,Healthcare,Debit,Jaipur,2023-07-15 08:00:00,0,C0430,Current,124654,2019-02-28,42,Accountant,387955,Chennai,8,0,1,15,63695.4,45203.275411981245,1.7418339552255249,1,0,1.142609602502908,4.405624363650424,1598
T007921,A00152,149469,Restaurants,UPI,Kolkata,2023-07-19 10:00:00,0,C0152,Salary,8191,2019-02-27,49,Engineer,822244,Mumbai,10,0,0,20,72936.15,48076.441725405544,1.5918992182725733,1,0,18.2457275390625,2.1813816823230088,1603
T007922,A00482,2545,Travel,Debit,Coimbatore,2023-06-03 09:00:00,0,C0482,Savings,493163,2018-03-09,31,Teacher,952665,Coimbatore,9,0,1,20,60643.1,45718.83835368661,-1.2707693828645839,0,0,0.005160555109456489,0.03205743886885736,1912
T007923,A00302,140148,Restaurants,Debit,Chennai,2023-08-06 21:00:00,0,C0302,Savings,343416,2022-12-24,49,Engineer,1242654,Bangalore,21,0,1,21,78459.66666666667,42399.62276286587,1.454926466642075,1,0,0.4080986089797535,1.3533743101458653,225
T007924,A00278,21375,Electronics,Online,Coimbatore,2023-05-26 15:00:00,0,C0278,Current,75119,2019-01-01,54,Lawyer,1483445,Bangalore,15,0,0,28,65090.57142857143,45616.299672480265,-0.9583322571634296,1,0,0.2845447284345048,0.17290833161997915,1606
T007925,A00139,54486,Restaurants,Online,Jaipur,2023-09-11 06:00:00,0,C0139,Savings,77930,2018-11-23,60,Engineer,1072608,Jaipur,6,0,0,26,82014.80769230769,47728.3318719766,-0.5767812662330036,0,0,0.6991569465296223,0.6095721829410186,1753
T007926,A00176,80743,Travel,Online,Coimbatore,2023-05-12 18:00:00,0,C0176,Salary,471832,2021-01-14,53,Salesperson,1884110,Coimbatore,18,0,0,20,62854.75,36776.034245537514,0.4864105216067608,0,0,0.171126224744772,0.5142565986062385,848
T007927,A00008,71401,Gambling,Credit,Delhi,2023-03-01 00:00:00,1,C0008,Current,36822,2019-02-03,40,Manager,958956,Hyderabad,0,1,0,25,73239.28,51876.736284613486,-0.0354355368447731,1,1,1.939032669798767,0.8934841640283808,1487
T007928,A00295,74773,Restaurants,Credit,Mumbai,2023-05-10 12:00:00,0,C0295,Current,257791,2020-07-12,29,Accountant,357545,Mumbai,12,0,0,17,80536.29411764706,44326.63940533489,-0.13001874707770938,0,0,0.2900516695630586,2.5095470500216757,1032
T007929,A00235,83046,Restaurants,UPI,Ahmedabad,2023-12-29 20:00:00,0,C0235,Savings,171216,2018-01-08,46,Manager,1735434,Ahmedabad,20,0,0,19,78661.0,46973.75827227605,0.09334999287438388,0,0,0.48503361231653397,0.5742379139742566,2181
T007930,A00163,68685,Gambling,Credit,Kolkata,2023-11-23 05:00:00,0,C0163,Salary,418497,2020-05-02,34,Lawyer,1030406,Kolkata,5,1,0,20,67271.8,37371.76247213508,0.0378146468487725,0,1,0.16412264813690866,0.7998982925177066,1300
T007931,A00049,55398,Jewelry,Credit,Kolkata,2023-02-07 19:00:00,0,C0049,Savings,195546,2021-08-11,29,Teacher,1162557,Kolkata,19,0,0,26,73812.69230769231,34768.168776361206,-0.5296422836112213,0,1,0.28329762154366983,0.5718222848428077,545
T007932,A00302,93518,Jewelry,Debit,Bangalore,2023-12-21 11:00:00,1,C0302,Savings,343416,2022-12-24,49,Engineer,1242654,Bangalore,11,0,0,21,78459.66666666667,42399.62276286587,0.3551525308975534,0,1,0.2723161637309743,0.9030800206654467,362
T007933,A00038,48478,Restaurants,UPI,Ahmedabad,2023-11-12 13:00:00,0,C0038,Salary,364177,2018-02-18,60,Businessman,721240,Delhi,13,0,1,20,85569.0,44989.724673646604,-0.8244326958890371,1,0,0.13311622338526766,0.806577560867395,2093
T007934,A00136,62619,Travel,Credit,Ahmedabad,2023-03-22 14:00:00,0,C0136,Salary,230019,2020-06-13,51,Manager,646699,Ahmedabad,14,0,0,13,89221.15384615384,35304.27999512749,-0.7535107315550787,0,0,0.2722328493174507,1.1619439646574372,1012
T007935,A00310,112807,Clothing,Online,Coimbatore,2023-09-05 23:00:00,0,C0310,Current,20997,2021-11-06,51,Salesperson,1144193,Coimbatore,23,1,0,28,86815.64285714286,43848.69496619136,0.5927509852436258,0,0,5.372273549861892,1.1830906149574416,668
T007936,A00421,11690,Travel,Online,Mumbai,2023-07-01 00:00:00,0,C0421,Salary,380319,2019-05-16,35,Lawyer,1237583,Jaipur,0,1,1,18,68437.05555555556,51075.976183665625,-1.1110322268045771,1,0,0.03073727387463189,0.11334997329472044,1507
T007937,A00219,98087,Travel,Credit,Jaipur,2023-11-06 10:00:00,0,C0219,Savings,392061,2020-10-08,40,Engineer,502967,Jaipur,10,0,0,18,87422.83333333333,35617.88198156849,0.29940485153455093,0,0,0.25018236911508895,2.3402012458073793,1124
T007938,A00348,119841,Restaurants,Debit,Delhi,2023-09-21 22:00:00,0,C0348,Savings,13706,2019-06-30,63,Doctor,564223,Delhi,22,1,0,15,70423.53333333334,43510.059298095766,1.135771071422774,0,0,8.743050995841541,2.5488007401328905,1544
T007939,A00296,93990,Gambling,Online,Pune,2023-04-20 06:00:00,0,C0296,Savings,459548,2021-01-30,48,Engineer,811411,Pune,6,0,0,20,86193.2,40949.05615980602,0.19040243490771916,0,1,0.20452661196085728,1.3900230585979239,810
T007940,A00034,137841,Travel,Online,Mumbai,2023-08-20 21:00:00,0,C0034,Savings,470182,2021-08-18,58,Teacher,1162522,Mumbai,21,0,1,15,75839.53333333334,39737.87903763264,1.560261095161871,0,0,0.2931645763458058,1.4228479116954347,732
T007941,A00352,16873,Healthcare,Debit,Hyderabad,2023-03-05 13:00:00,0,C0352,Salary,349086,2018-12-04,45,Teacher,897135,Hyderabad,13,0,1,20,67461.45,43523.626017764305,-1.1623215855074245,0,0,0.04833465583078144,0.22569178551722985,1552
T007942,A00079,15748,Electronics,Online,Hyderabad,2023-03-01 00:00:00,0,C0079,Current,37371,2019-09-24,62,Doctor,1174668,Jaipur,0,1,0,25,55187.24,38663.89382473007,-1.0200534943217232,1,0,0.4213849941132399,0.16087609435176578,1254
T007943,A00236,70252,Gambling,Debit,Bangalore,2023-03-16 18:00:00,0,C0236,Salary,450377,2019-05-23,44,Lawyer,895603,Bangalore,18,0,0,19,71390.63157894737,37928.20185445496,-0.030020710797647076,0,1,0.15598452855157224,0.9412920680256767,1393
T007944,A00383,9967,Electronics,UPI,Pune,2023-04-24 08:00:00,0,C0383,Current,172807,2022-11-18,27,Lawyer,1556182,Pune,8,0,0,22,71887.0,48889.569690028875,-1.266527817540368,0,0,0.05767672792926253,0.07685733416785441,157
T007945,A00273,65888,Gambling,Debit,Bangalore,2023-10-12 10:00:00,1,C0273,Current,456495,2022-07-01,23,Manager,1041426,Ahmedabad,10,0,0,33,80470.45454545454,36375.37869913771,-0.4008880475462988,1,1,0.14433423293960954,0.7592051667617287,468
T007946,A00161,98118,Restaurants,UPI,Hyderabad,2023-10-11 03:00:00,0,C0161,Salary,225169,2022-05-20,22,Lawyer,1129735,Hyderabad,3,1,0,21,77124.14285714286,51645.50513479921,0.406499212042972,0,0,0.43575076608784474,1.0422054729648988,509
T007947,A00175,73688,Groceries,Debit,Bangalore,2023-06-03 04:00:00,0,C0175,Salary,185302,2022-08-30,36,Doctor,989376,Bangalore,4,1,1,23,77101.91304347826,41427.47423774913,-0.08240698006077003,0,0,0.3976622073037134,0.8937512128856977,277
T007948,A00366,87943,Gambling,Credit,Pune,2023-07-31 12:00:00,0,C0366,Savings,463311,2020-07-19,23,Engineer,1243026,Pune,12,0,0,21,64009.19047619047,46104.73028618544,0.5191183068471592,0,1,0.18981377559830093,0.8489894821186363,1107
T007949,A00308,119536,Clothing,Online,Coimbatore,2023-09-23 09:00:00,0,C0308,Current,164116,2020-07-18,38,Salesperson,1474737,Coimbatore,9,0,1,21,74604.52380952382,46699.55472552072,0.9621392849367297,0,0,0.7283584272196055,0.9726697031402888,1162
T007950,A00374,139037,Jewelry,UPI,Mumbai,2023-12-23 00:00:00,1,C0374,Current,461162,2018-09-05,27,Engineer,1317289,Hyderabad,0,1,1,17,90878.94117647059,39417.07262797205,1.221756351062823,1,1,0.3014920971543684,1.266574001604811,1935
T007951,A00464,50757,Clothing,Online,Bangalore,2023-08-31 18:00:00,0,C0464,Current,377528,2020-07-24,24,Accountant,1586585,Bangalore,18,0,0,23,75725.52173913043,31375.903954916455,-0.795786530166822,0,0,0.13444530089079249,0.3838962299530123,1133
T007952,A00221,44728,Restaurants,Debit,Delhi,2023-04-02 08:00:00,0,C0221,Salary,474511,2020-02-13,24,Engineer,1739758,Jaipur,8,0,1,19,82316.52631578948,40034.147169591255,-0.9389116285294721,1,0,0.09426105135381192,0.30851187349045095,1144
T007953,A00009,12805,Education,Debit,Chennai,2023-05-28 08:00:00,0,C0009,Salary,444875,2022-09-30,44,Lawyer,1720499,Chennai,8,0,1,18,71234.55555555556,46054.10858624019,-1.2687153730517073,0,0,0.028783301414326688,0.08931129864068506,240
T007954,A00289,78854,Jewelry,Online,Chennai,2023-11-01 03:00:00,0,C0289,Current,182876,2020-10-09,33,Doctor,1517078,Chennai,3,1,0,20,78346.65,34681.20584055957,0.014628960778712645,0,1,0.4311859883965726,0.6237306189925633,1118
T007955,A00444,44337,Restaurants,Credit,Coimbatore,2023-04-07 16:00:00,0,C0444,Current,492949,2018-10-11,53,Manager,1605289,Coimbatore,16,0,0,23,80758.91304347826,48334.701687967645,-0.7535354884075981,0,0,0.08994218480576123,0.331431910391213,1639
T007956,A00113,89909,Electronics,Credit,Kolkata,2023-11-24 23:00:00,1,C0113,Savings,118132,2019-05-07,48,Accountant,305287,Kolkata,23,1,0,21,62365.57142857143,39176.22345833174,0.7030649240788629,0,0,0.7610828472992305,3.5340777694431798,1662
T007957,A00477,119478,Travel,Online,Ahmedabad,2023-01-23 05:00:00,0,C0477,Salary,251627,2020-09-27,38,Salesperson,488456,Delhi,5,1,0,17,69275.41176470589,37435.76306998901,1.3410328551721131,1,0,0.47481997234012113,2.935240840526066,848
T007958,A00205,29892,Healthcare,Credit,Ahmedabad,2023-08-11 23:00:00,0,C0205,Current,146214,2021-11-05,26,Doctor,1562518,Ahmedabad,23,1,0,19,67603.73684210527,44992.66814325555,-0.8381751604957507,0,0,0.2044386690831994,0.22956791537761487,644
T007959,A00405,109510,Electronics,Debit,Delhi,2023-03-24 11:00:00,0,C0405,Salary,94464,2021-05-15,53,Teacher,908746,Kolkata,11,0,0,25,69358.32,46758.301170950734,0.8587069888019114,1,0,1.159265336367967,1.4460806429959527,678
T007960,A00186,81143,Education,Online,Hyderabad,2023-03-28 12:00:00,1,C0186,Savings,228332,2020-08-17,23,Teacher,1914021,Hyderabad,12,0,0,24,75956.41666666667,40774.389767956985,0.12720198543374064,0,0,0.3553713217099587,0.5087279606650084,953
T007961,A00341,63971,Travel,Online,Ahmedabad,2023-12-30 11:00:00,0,C0341,Current,62804,2022-11-19,38,Accountant,1030880,Ahmedabad,11,0,1,22,86154.09090909091,43048.967588869455,-0.5152990222888986,0,0,1.0185654008438818,0.7446569920844327,406
T007962,A00197,109476,Gambling,Online,Bangalore,2023-06-26 11:00:00,1,C0197,Salary,94570,2019-01-11,53,Businessman,1407955,Bangalore,11,0,0,19,74318.26315789473,44124.9886104387,0.7967761114342353,0,1,1.1576064544099143,0.9330639118437735,1627
T007963,A00266,11999,Jewelry,Online,Chennai,2023-09-18 01:00:00,0,C0266,Current,196775,2021-02-26,56,Engineer,300126,Chennai,1,1,0,21,68054.80952380953,42535.41071345033,-1.3178621901982446,0,1,0.06097796479245436,0.47975850142939963,934
T007964,A00262,65279,Education,Credit,Coimbatore,2023-06-21 10:00:00,0,C0262,Current,44071,2018-02-09,57,Teacher,495716,Coimbatore,10,0,0,18,74066.11111111111,48086.405254914505,-0.1827358702429322,0,0,1.4811898711199856,1.5802354573989947,1958
T007965,A00248,23684,Jewelry,Credit,Coimbatore,2023-04-18 16:00:00,1,C0248,Savings,459774,2021-05-18,58,Manager,1293497,Mumbai,16,0,0,14,81692.57142857143,45009.02604472247,-1.2888208549754483,1,1,0.05151215268337774,0.2197206487529542,700
T007966,A00115,11120,Restaurants,UPI,Ahmedabad,2023-03-04 00:00:00,0,C0115,Salary,21052,2018-05-22,22,Salesperson,1357088,Ahmedabad,0,1,1,15,81854.4,49207.297338911034,-1.4374778503444903,0,0,0.5281907566617584,0.09832818505505907,1747
T007967,A00121,33083,Travel,UPI,Hyderabad,2023-06-02 11:00:00,0,C0121,Salary,308568,2022-05-24,26,Teacher,922117,Mumbai,11,0,0,13,64954.307692307695,49335.408637179,-0.6460128449871515,1,0,0.10721426974193779,0.43052671190315334,374
T007968,A00141,145423,Clothing,UPI,Chennai,2023-09-24 18:00:00,0,C0141,Salary,295524,2020-10-11,64,Engineer,1344027,Chennai,18,0,1,30,58828.4,44759.8769039323,1.9346478585242128,0,0,0.4920835800693681,1.2983935590579654,1078
T007969,A00065,51938,Groceries,Debit,Ahmedabad,2023-12-02 07:00:00,0,C0065,Current,498158,2020-09-11,57,Salesperson,1471459,Ahmedabad,7,0,1,24,70141.95833333333,38208.57128227868,-0.4764365094639488,0,0,0.10425988489618776,0.42356327971081764,1177
T007970,A00276,114096,Clothing,UPI,Bangalore,2023-01-10 11:00:00,0,C0276,Current,181072,2020-09-16,62,Businessman,1523975,Bangalore,11,0,0,24,76980.91666666667,40761.82597343261,0.9105353464175985,0,0,0.6301105079166965,0.898408438458636,846
T007971,A00313,54831,Groceries,Online,Chennai,2023-07-06 07:00:00,0,C0313,Current,422127,2018-08-15,56,Doctor,866202,Chennai,7,0,0,35,79109.6,40572.98411591866,-0.5983932542559616,0,0,0.12989188113557973,0.7596057270705909,1786
T007972,A00239,16860,Travel,Debit,Ahmedabad,2023-08-07 10:00:00,0,C0239,Salary,213432,2018-06-13,63,Doctor,1326919,Ahmedabad,10,0,0,24,66369.625,45204.76156221532,-1.0952303095739129,0,0,0.07899434482952496,0.15247351194760192,1881
T007973,A00302,121748,Jewelry,Credit,Kolkata,2023-11-14 15:00:00,0,C0302,Savings,343416,2022-12-24,49,Engineer,1242654,Bangalore,15,0,0,21,78459.66666666667,42399.62276286587,1.0209603414501556,1,1,0.3545194326431132,1.1756900955535492,325
T007974,A00392,64746,Education,Debit,Mumbai,2023-07-01 08:00:00,0,C0392,Current,122235,2019-06-17,40,Salesperson,762052,Mumbai,8,0,1,18,79875.55555555556,43205.55243487363,-0.3501761857659676,0,0,0.5296802905854249,1.0195524714848856,1475
T007975,A00010,149383,Restaurants,Debit,Bangalore,2023-07-25 08:00:00,0,C0010,Savings,45108,2022-05-02,32,Businessman,1747960,Bangalore,8,0,0,23,72688.95652173914,45688.780730939216,1.6786187385894875,0,0,3.3116007891994945,1.0255360534566007,449
T007976,A00457,24256,Groceries,Online,Pune,2023-11-01 19:00:00,0,C0457,Current,21029,2020-07-31,33,Lawyer,1186040,Pune,19,0,0,13,89359.92307692308,47639.080872853294,-1.3666074551413516,0,0,1.153399904897765,0.24541499443526354,1188
T007977,A00369,149883,Jewelry,Credit,Delhi,2023-01-30 02:00:00,1,C0369,Savings,96396,2020-06-11,43,Businessman,1623062,Delhi,2,1,0,28,68573.03571428571,42107.15002667656,1.9310251164992451,0,1,1.5548512920526572,1.1081499043166558,963
T007978,A00233,29620,Clothing,UPI,Mumbai,2023-01-19 05:00:00,0,C0233,Salary,259311,2018-09-25,32,Doctor,1347843,Mumbai,5,1,0,14,77020.64285714286,55181.108115573734,-0.8590012864160841,0,0,0.11422533473190596,0.2637102392489333,1577
T007979,A00195,90964,Groceries,UPI,Mumbai,2023-08-31 11:00:00,0,C0195,Savings,33082,2018-08-02,23,Manager,1206862,Mumbai,11,0,0,16,86878.5,31327.969364983317,0.13041062292937977,0,0,2.7495692651815133,0.9044679507681906,1855
T007980,A00395,89604,Restaurants,UPI,Chennai,2023-09-15 12:00:00,1,C0395,Savings,113777,2022-07-11,49,Salesperson,647739,Delhi,12,0,0,16,72904.0625,51039.29322325267,0.3271976637088654,1,0,0.7875336180984022,1.660001945227939,431
T007981,A00012,126149,Education,Credit,Hyderabad,2023-03-31 17:00:00,0,C0012,Current,487315,2018-05-04,45,Salesperson,831849,Hyderabad,17,0,0,22,87820.36363636363,43286.633451629816,0.8854612453626427,0,0,0.2588648843871328,1.8197870046126159,1792
